dataset,split,class_name,method,path,frame_count,planned_frames,detected_frames,detection_rate,median_box_width_px,median_score,median_centre_step_px,max_centre_step_px
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id47_id46_0008.mp4,331,43,43,1.0,205.2375030517578,1.0,13.809948921203613,53.964683532714844
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id4_id26_0004.mp4,439,56,56,1.0,133.9406280517578,1.0,14.71875,58.875
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id4_id30_0002.mp4,491,63,63,1.0,158.96250915527344,1.0,0.0,40.3425178527832
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id4_id3_0004.mp4,439,56,56,1.0,133.9406280517578,1.0,14.71875,58.875
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id51_id55_0006.mp4,462,59,59,1.0,84.26249694824219,1.0,7.03164005279541,41.57561492919922
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id53_id55_0000.mp4,473,60,60,1.0,173.875,1.0,12.91569995880127,37.45001220703125
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id55_id51_0006.mp4,259,34,34,1.0,121.7125015258789,1.0,0.0,18.448291778564453
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id56_id53_0006.mp4,267,35,35,1.0,121.7125015258789,1.0,9.797197341918945,26.75
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id58_id53_0007.mp4,314,41,41,1.0,173.875,1.0,15.783059120178223,43.66891098022461
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id60_id5_0008.mp4,460,59,5,0.0847457627118644,121.7125015258789,1.0,20.0625,44.81121826171875
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id6_id30_0001.mp4,323,42,42,1.0,132.46875,1.0,0.0,93.16221618652344
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id6_id37_0005.mp4,372,48,48,1.0,132.46875,1.0,9.818645477294922,39.067134857177734
CelebDFv3,val,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id7_id10_0009.mp4,458,59,59,1.0,191.34375,1.0,0.0,42.68438720703125
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id8_id5_0008.mp4,571,73,73,1.0,78.0093765258789,1.0,8.095329284667969,26.29883575439453
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id9_id26_0000.mp4,448,57,57,1.0,191.34375,1.0,6.6336469650268555,47.398040771484375
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id9_id30_0009.mp4,314,41,41,1.0,132.46875,1.0,13.982818603515625,244.8770751953125
CelebDFv3,train,fake,FaceSwap/SimSwap,FAKE/FaceSwap/SimSwap/id9_id6_0002.mp4,364,47,47,1.0,160.4343719482422,1.0,13.267298698425293,120.39949035644531
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id0_id26_0009.mp4,520,66,65,0.9848484848484849,111.86250305175781,1.0,12.510929107666016,47.858577728271484
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id0_id4_0006.mp4,534,68,68,1.0,111.86250305175781,1.0,0.0,23.561492919921875
CelebDFv3,val,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id13_id10_0003.mp4,340,44,44,1.0,230.5625,1.0,0.0,34.414005279541016
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id20_id22_0006.mp4,328,42,42,1.0,120.0062484741211,1.0,12.95467472076416,37.54386901855469
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id20_id29_0008.mp4,338,44,44,1.0,163.234375,1.0,0.0,36.332794189453125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id20_id32_0009.mp4,334,43,43,1.0,233.09999084472656,1.0,21.592971801757812,44.44944381713867
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id20_id38_0000.mp4,315,41,41,1.0,120.375,1.0,12.715035438537598,59.8148193359375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id20_id6_0009.mp4,334,43,43,1.0,233.09999084472656,1.0,23.222902297973633,52.03125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id21_id28_0007.mp4,317,41,41,1.0,164.9375,1.0,9.601324081420898,65.8039779663086
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id21_id31_0002.mp4,334,43,43,1.0,119.81249237060547,1.0,0.0,59.535308837890625
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id21_id35_0007.mp4,317,41,41,1.0,164.9375,1.0,0.0,65.8039779663086
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id21_id3_0009.mp4,319,41,41,1.0,193.42813110351562,1.0,0.0,77.2013931274414
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id22_id21_0005.mp4,365,47,47,1.0,120.29061889648438,1.0,6.093532562255859,20.75387191772461
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id26_id28_0002.mp4,322,42,42,1.0,172.25,1.0,19.875,64.91485595703125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id26_id30_0003.mp4,249,32,32,1.0,119.25,1.0,13.25,37.47665786743164
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id26_id35_0002.mp4,322,42,42,1.0,172.25,1.0,18.550003051757812,60.34208297729492
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id26_id6_0002.mp4,322,42,42,1.0,172.25,1.0,18.550003051757812,60.34208297729492
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id28_id21_0005.mp4,332,43,43,1.0,144.08436584472656,1.0,8.00779914855957,47.587493896484375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id28_id29_0000.mp4,330,43,43,1.0,143.74374389648438,1.0,12.183734893798828,94.6771469116211
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id28_id31_0008.mp4,342,44,44,1.0,142.08750915527344,1.0,0.0,35.3019905090332
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id28_id37_0002.mp4,310,40,40,1.0,118.96875,1.0,13.218734741210938,41.137691497802734
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id28_id6_0009.mp4,331,43,43,1.0,142.08750915527344,1.0,0.0,17.5526180267334
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id29_id26_0003.mp4,344,44,44,1.0,145.1062469482422,1.0,0.0,31.95001220703125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id29_id33_0005.mp4,468,60,60,1.0,83.86874389648438,1.0,9.318756103515625,30.71265983581543
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id29_id37_0003.mp4,344,44,44,1.0,145.1062469482422,1.0,0.0,22.592069625854492
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id2_id21_0006.mp4,380,49,49,1.0,187.0,1.0,16.526493072509766,63.265316009521484
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id2_id30_0007.mp4,470,60,60,1.0,187.0,1.0,9.340770721435547,41.5
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id2_id3_0006.mp4,380,49,49,1.0,187.0,1.0,20.25,63.265316009521484
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id2_id9_0005.mp4,307,40,40,1.0,187.0,1.0,0.0,21.0
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id30_id26_0009.mp4,479,61,61,1.0,144.765625,1.0,0.0,11.971556663513184
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id30_id2_0008.mp4,497,63,63,1.0,143.4375,1.0,9.408259391784668,28.251937866210938
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id30_id33_0008.mp4,497,63,63,1.0,143.4375,1.0,4.283873558044434,22.53902816772461
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id30_id37_0004.mp4,404,52,50,0.9615384615384616,120.859375,1.0,3.3860676288604736,53.125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id30_id4_0000.mp4,504,64,63,0.984375,143.4375,1.0,17.624658584594727,60.37493133544922
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id31_id20_0008.mp4,461,59,59,1.0,207.1875,1.0,17.64457893371582,44.89180374145508
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id31_id29_0007.mp4,455,58,58,1.0,172.65625,1.0,0.0,27.25084686279297
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id31_id33_0005.mp4,349,45,45,1.0,144.765625,1.0,11.366918563842773,56.912132263183594
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id31_id37_0002.mp4,485,62,62,1.0,119.53125,1.0,0.0,73.71392822265625
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id31_id4_0007.mp4,455,58,58,1.0,172.65625,1.0,0.0,27.25084686279297
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id32_id26_0000.mp4,516,66,66,1.0,144.765625,1.0,15.9375,47.1484375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id32_id33_0003.mp4,448,57,57,1.0,172.25,1.0,18.54998779296875,42.668304443359375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id32_id38_0006.mp4,464,59,58,0.9830508474576272,83.4749984741211,1.0,10.620688438415527,56.62727737426758
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id33_id31_0001.mp4,446,57,57,1.0,143.09999084472656,1.0,13.25,84.85433197021484
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id33_id37_0007.mp4,503,64,64,1.0,144.4250030517578,1.0,0.0,63.60003662109375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id34_id29_0007.mp4,470,60,58,0.9666666666666667,143.09999084472656,1.0,17.427661895751953,67.56201171875
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id34_id32_0005.mp4,478,61,61,1.0,206.6999969482422,1.0,21.944990158081055,71.23028564453125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id35_id20_0000.mp4,487,62,62,1.0,100.69999694824219,1.0,2.7315492630004883,33.125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id35_id28_0007.mp4,399,51,51,1.0,100.69999694824219,1.0,5.849118232727051,27.824996948242188
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id35_id32_0006.mp4,228,30,30,1.0,144.4250030517578,1.0,12.161893844604492,22.485986709594727
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id35_id38_0009.mp4,321,41,41,1.0,100.69999694824219,1.0,9.19006633758545,136.33502197265625
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id37_id20_0001.mp4,290,38,38,1.0,121.04374694824219,1.0,13.375,49.492008209228516
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id37_id28_0001.mp4,290,38,38,1.0,121.7125015258789,1.0,13.375,49.492008209228516
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id37_id30_0003.mp4,353,45,45,1.0,173.875,1.0,18.725006103515625,60.484004974365234
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id37_id33_0008.mp4,483,62,62,1.0,144.4499969482422,1.0,0.0,35.88888931274414
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id37_id3_0007.mp4,473,60,60,1.0,173.875,1.0,4.82241153717041,41.61322784423828
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id38_id21_0000.mp4,466,60,59,0.9833333333333333,144.4499969482422,1.0,6.057697296142578,39.45623779296875
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id38_id30_0007.mp4,456,58,58,1.0,144.4499969482422,1.0,16.04998779296875,48.149993896484375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id38_id33_0006.mp4,467,60,60,1.0,144.4499969482422,1.0,0.0,39.45623779296875
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id39_id44_0000.mp4,321,41,41,1.0,119.4375,1.0,1.6731157302856445,15.886130332946777
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id3_id0_0008.mp4,458,59,59,1.0,130.0,1.0,14.0,32.649654388427734
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id3_id28_0003.mp4,372,48,48,1.0,157.421875,1.0,14.995523452758789,31.794092178344727
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id3_id35_0004.mp4,499,64,64,1.0,156.0,1.0,0.0,38.01315689086914
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id3_id6_0002.mp4,428,55,55,1.0,156.0,1.0,15.562257766723633,47.60514831542969
CelebDFv3,val,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id40_id43_0003.mp4,319,41,41,1.0,143.09999084472656,1.0,0.0,32.05432891845703
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id41_id47_0008.mp4,329,42,42,1.0,171.4375,1.0,0.0,38.24371337890625
CelebDFv3,val,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id43_id45_0004.mp4,319,41,41,1.0,114.07499694824219,1.0,0.0,17.925161361694336
CelebDFv3,val,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id45_id42_0002.mp4,286,37,37,1.0,119.25,1.0,13.25,68.00555419921875
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id46_id39_0005.mp4,342,44,44,1.0,181.34999084472656,1.0,0.0,40.10624694824219
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id47_id39_0005.mp4,317,41,41,1.0,133.25,1.0,9.28177547454834,17.39480972290039
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id4_id0_0003.mp4,444,57,57,1.0,191.34375,1.0,20.606231689453125,48.05619430541992
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id4_id28_0006.mp4,304,39,39,1.0,229.6125030517578,1.0,35.91041564941406,105.93923950195312
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id4_id35_0001.mp4,459,59,59,1.0,158.96250915527344,1.0,15.211058616638184,46.54477310180664
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id4_id9_0000.mp4,477,61,61,1.0,160.4343719482422,1.0,16.926559448242188,63.68307113647461
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id51_id58_0004.mp4,447,57,57,1.0,120.375,1.0,0.0,54.49797821044922
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id53_id56_0004.mp4,477,61,61,1.0,144.4499969482422,1.0,0.0,22.698131561279297
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id55_id53_0004.mp4,449,57,57,1.0,84.26249694824219,1.0,11.873979568481445,131.29486083984375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id56_id58_0000.mp4,469,60,60,1.0,101.6500015258789,1.0,0.0,24.824953079223633
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id58_id56_0006.mp4,458,59,59,1.0,144.4499969482422,1.0,3.8994522094726562,18.91510581970215
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id6_id20_0008.mp4,381,49,49,1.0,132.46875,1.0,0.0,29.4375
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id6_id31_0002.mp4,611,78,78,1.0,133.9406280517578,1.0,0.0,32.91212463378906
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id6_id3_0003.mp4,372,48,48,1.0,160.4343719482422,1.0,5.357719898223877,40.50334548950195
CelebDFv3,val,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id7_id13_0007.mp4,415,53,53,1.0,111.86250305175781,1.0,12.51092529296875,37.597686767578125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id9_id0_0004.mp4,362,47,47,1.0,229.6125030517578,1.0,0.0,61.08282470703125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id9_id28_0004.mp4,362,47,47,1.0,229.6125030517578,1.0,0.0,61.08282470703125
CelebDFv3,train,fake,FaceSwap/UniFace,FAKE/FaceSwap/UniFace/id9_id35_0000.mp4,448,57,57,1.0,191.34375,1.0,0.0,47.398040771484375
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id0_0000_test_id01989_ynK-9PSC-9c.mp4,190,25,25,1.0,130.0,1.0,0.0,16.71077537536621
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id0_0002_test_id05594_gT6RzG6jEIE.mp4,126,17,17,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id0_0005_test_id02086_0zkXi4u4Rr0.mp4,159,21,21,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id0_0007_test_id07354_3Vnq2AKOm5I.mp4,204,27,27,1.0,130.0,1.0,0.0,14.866068840026855
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id0_0009_test_id04253_soEOI2k2ysw.mp4,135,18,18,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id10_0002_test_id03030_jSaAmd-y53U.mp4,164,22,22,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id10_0004_test_id06484_4j0SrxBqqx8.mp4,264,34,34,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id10_0007_test_id00154_BuecddErOwU.mp4,145,19,19,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id10_0009_test_id06310_xGyISZwFXUA.mp4,156,21,21,1.0,130.0,1.0,9.736076354980469,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id11_0001_test_id04950_XJS6SLQuCNM.mp4,307,40,40,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id11_0004_test_id04862_i6aGUMQW5jA.mp4,142,19,19,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id11_0006_test_id04862_i6aGUMQW5jA.mp4,142,19,19,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id11_0009_test_id00817_GAs8WnyFKJM.mp4,142,19,19,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id12_0000_test_id04295_4SPw-Qb6qH4.mp4,178,24,24,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id12_0002_test_id06692_t8M_6FT07Co.mp4,183,24,24,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id12_0005_test_id02445_f5u3ktNPHAk.mp4,233,30,30,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0000_test_id07874_qIfF5rdUqw8.mp4,190,25,25,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0003_test_id00926_bJNDPEKjpUs.mp4,232,30,30,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0005_test_id01989_t3crub0ikyc.mp4,199,26,26,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0007_test_id08456_EhW1yHW9fvA.mp4,137,18,18,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0010_test_id01106_mkgP19APekU.mp4,222,29,29,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0012_test_id07802_AkHVq1w7QZg.mp4,145,19,19,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id13_0015_test_id01460_Es6CkRmkIBY.mp4,129,17,17,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id20_0001_test_id01041_RbdiNGmo2ZU.mp4,237,31,31,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id20_0003_test_id08456_jFz7UxrO-iM.mp4,126,17,17,1.0,109.0,1.0,1.820027470588684,10.547511100769043
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id20_0006_test_id03839_pX7kYiDgFMA.mp4,142,19,19,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id20_0008_test_id07494_uwopqba-CMI.mp4,178,24,24,1.0,109.0,1.0,4.031128883361816,16.71077537536621
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id21_0001_test_id01541_H1G3yUV598w.mp4,150,20,20,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id21_0003_test_id05714_wFGNufaMbDY.mp4,148,20,20,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id21_0005_test_id09017_SjCgiXBHfNU.mp4,129,17,17,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id21_0008_test_id02317_YCBadU0v3AE.mp4,161,21,21,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id22_0000_test_id03839_xtBkY9xYpjA.mp4,273,35,35,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id22_0003_test_id00081_jO5DSKhhcqQ.mp4,130,18,18,1.0,130.0,1.0,14.0,19.79899024963379
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id22_0005_test_id05459_smpeQd0vnD8.mp4,365,47,47,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id22_0007_test_id07802_w51pvh-_Tao.mp4,162,22,22,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id23_0000_test_id01541_H1G3yUV598w.mp4,150,20,20,1.0,130.0,1.0,0.0,16.71077537536621
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id23_0002_test_id05850_WNF1CY-Lu3I.mp4,172,23,23,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id23_0005_test_id01228_555V_nuzxtA.mp4,153,20,20,1.0,143.0,1.0,0.0,14.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id23_0007_test_id03862_niYUJ4ELxK8.mp4,325,42,42,1.0,130.0,1.0,6.576473236083984,21.21320343017578
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id23_0009_test_id08456_gxRgzwlKUIY.mp4,151,20,20,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id26_0002_test_id03030_wcPmp1C6XeU.mp4,194,26,26,1.0,130.0,1.0,0.0,19.79899024963379
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id26_0004_test_id05654_veGIQ7p2ZSk.mp4,188,25,25,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id26_0007_test_id01106_q01vvmTSJ9I.mp4,235,31,31,1.0,130.0,1.0,4.031128883361816,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id26_0009_test_id01541_9OzhfBaZ1Bc.mp4,352,45,45,1.0,130.0,1.0,0.0,25.985572814941406
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id28_0001_test_id07874_PWsVa_9b3ok.mp4,221,29,29,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id28_0004_test_id04657_wx2aKbTCL-w.mp4,154,21,21,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id28_0006_test_id03862_gyM9p53LGZs.mp4,237,31,31,1.0,130.0,1.0,0.0,20.51828384399414
