dataset,split,class_name,label,path,verdict,ffmpeg_messages,first_message,decode_seconds
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_06__walking_outside_cafe_disgusted__OWJY9LQU.mp4,ok,0,,3.09
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_06__walking_outside_cafe_disgusted__XJ76YU5A.mp4,ok,0,,3.4
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__kitchen_still__PT4YKO2R.mp4,ok,0,,6.28
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__outside_talking_pan_laughing__PT4YKO2R.mp4,ok,0,,6.43
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__outside_talking_pan_laughing__TRJUIS24.mp4,ok,0,,6.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__podium_speech_happy__DBSWZLXL.mp4,ok,0,,7.7
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__secret_conversation__JJ1YREUN.mp4,ok,0,,7.11
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__secret_conversation__PT4YKO2R.mp4,ok,0,,2.67
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__talking_against_wall__PT4YKO2R.mp4,ok,0,,6.31
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__talking_against_wall__R1NMCHKG.mp4,ok,0,,6.06
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__talking_against_wall__Z5MZ8PP7.mp4,ok,0,,6.48
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__walk_down_hall_angry__PT4YKO2R.mp4,ok,0,,3.34
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__walking_down_street_outside_angry__PT4YKO2R.mp4,ok,0,,4.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,ok,0,,3.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_12__outside_talking_pan_laughing__IKH1LBBY.mp4,ok,0,,5.94
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_12__outside_talking_still_laughing__IKH1LBBY.mp4,ok,0,,6.42
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_12__talking_against_wall__IKH1LBBY.mp4,ok,0,,6.28
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_12__walking_outside_cafe_disgusted__IKH1LBBY.mp4,ok,0,,3.24
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_13__outside_talking_still_laughing__3II4T6H5.mp4,ok,0,,6.48
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__exit_phone_room__0YRBHIKG.mp4,ok,0,,3.22
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__exit_phone_room__6SB2BR0A.mp4,ok,0,,3.38
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__exit_phone_room__MAEROFMR.mp4,ok,0,,3.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__kitchen_pan__A5A1Q467.mp4,ok,0,,5.53
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__kitchen_still__0YRBHIKG.mp4,ok,0,,6.16
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__kitchen_still__A5A1Q467.mp4,ok,0,,6.83
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__outside_talking_still_laughing__6SB2BR0A.mp4,ok,0,,7.32
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__podium_speech_happy__0YRBHIKG.mp4,ok,0,,8.63
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__secret_conversation__A5A1Q467.mp4,ok,0,,2.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__secret_conversation__HYMNQ00Q.mp4,ok,0,,7.19
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__secret_conversation__MAEROFMR.mp4,ok,0,,7.32
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__talking_against_wall__0YRBHIKG.mp4,ok,0,,6.42
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__talking_against_wall__A5A1Q467.mp4,ok,0,,5.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__walk_down_hall_angry__A5A1Q467.mp4,ok,0,,3.67
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_14__walking_outside_cafe_disgusted__0YRBHIKG.mp4,ok,0,,4.11
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__kitchen_pan__V5VHLCOW.mp4,ok,0,,6.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__kitchen_still__V5VHLCOW.mp4,ok,0,,7.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__outside_talking_pan_laughing__V5VHLCOW.mp4,ok,0,,8.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__outside_talking_still_laughing__V5VHLCOW.mp4,ok,0,,7.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__secret_conversation__V5VHLCOW.mp4,ok,0,,7.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__walk_down_hall_angry__V5VHLCOW.mp4,ok,0,,4.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_15__walking_down_street_outside_angry__V5VHLCOW.mp4,ok,0,,4.88
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_20__outside_talking_pan_laughing__8BMQOD7S.mp4,ok,0,,7.25
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_20__walking_outside_cafe_disgusted__8BMQOD7S.mp4,ok,0,,3.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__exit_phone_room__AUC0HY5T.mp4,ok,0,,5.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__outside_talking_pan_laughing__41UL3HO6.mp4,ok,0,,7.42
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__outside_talking_pan_laughing__AUC0HY5T.mp4,ok,0,,6.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__outside_talking_pan_laughing__SEGFKFJG.mp4,ok,0,,6.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__podium_speech_happy__SEGFKFJG.mp4,ok,0,,6.35
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__talking_against_wall__SEGFKFJG.mp4,ok,0,,5.31
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__walk_down_hall_angry__AUC0HY5T.mp4,ok,0,,2.94
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__walking_down_street_outside_angry__41UL3HO6.mp4,ok,0,,4.64
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_25__walking_outside_cafe_disgusted__SEGFKFJG.mp4,ok,0,,3.25
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__exit_phone_room__AI94QW74.mp4,ok,0,,3.55
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__kitchen_still__C9VUQS9O.mp4,ok,0,,5.9
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__kitchen_still__UMEX6HWU.mp4,ok,0,,6.5
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__outside_talking_still_laughing__AI94QW74.mp4,ok,0,,7.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__outside_talking_still_laughing__UMEX6HWU.mp4,ok,0,,5.52
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__podium_speech_happy__C9VUQS9O.mp4,ok,0,,7.69
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__podium_speech_happy__UMEX6HWU.mp4,ok,0,,7.06
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__secret_conversation__UMEX6HWU.mp4,ok,0,,7.53
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__talking_against_wall__AI94QW74.mp4,ok,0,,6.75
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__talking_against_wall__UMEX6HWU.mp4,ok,0,,6.74
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__walk_down_hall_angry__AI94QW74.mp4,ok,0,,3.87
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__walk_down_hall_angry__C9VUQS9O.mp4,ok,0,,3.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__walk_down_hall_angry__UMEX6HWU.mp4,ok,0,,3.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__walking_down_street_outside_angry__UMEX6HWU.mp4,ok,0,,3.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_26__walking_outside_cafe_disgusted__UMEX6HWU.mp4,ok,0,,3.09
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__kitchen_pan__BSOLX3SI.mp4,ok,0,,6.52
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__kitchen_pan__G7OOOUCX.mp4,ok,0,,6.71
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__kitchen_pan__GRZ07XTD.mp4,ok,0,,6.18
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__kitchen_still__NYHE8D0J.mp4,ok,0,,6.51
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__outside_talking_pan_laughing__NYHE8D0J.mp4,ok,0,,6.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__outside_talking_still_laughing__G7OOOUCX.mp4,ok,0,,6.58
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__outside_talking_still_laughing__NYHE8D0J.mp4,ok,0,,6.4
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__talking_against_wall__NYHE8D0J.mp4,ok,0,,6.13
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__walk_down_hall_angry__BSOLX3SI.mp4,ok,0,,3.52
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__walk_down_hall_angry__NYHE8D0J.mp4,ok,0,,4.07
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/18_27__walking_outside_cafe_disgusted__NYHE8D0J.mp4,ok,0,,4.42
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__exit_phone_room__BVVPN5D5.mp4,ok,0,,3.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__exit_phone_room__IDX76N5R.mp4,ok,0,,3.37
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__kitchen_still__IDX76N5R.mp4,ok,0,,5.86
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__outside_talking_pan_laughing__FFXB67PI.mp4,ok,0,,4.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__podium_speech_happy__FFXB67PI.mp4,ok,0,,4.74
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__talking_against_wall__O2IKR6YM.mp4,ok,0,,5.01
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__talking_angry_couch__BVVPN5D5.mp4,ok,0,,8.75
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__walk_down_hall_angry__BVVPN5D5.mp4,ok,0,,3.51
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__walking_down_street_outside_angry__O2IKR6YM.mp4,ok,0,,3.58
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_10__walking_down_street_outside_angry__QNZIMEJH.mp4,ok,0,,3.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_22__kitchen_still__VK6BF5NV.mp4,ok,0,,5.45
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_22__outside_talking_pan_laughing__VK6BF5NV.mp4,ok,0,,4.8
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_22__talking_against_wall__VK6BF5NV.mp4,ok,0,,5.22
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_22__walk_down_hall_angry__VK6BF5NV.mp4,ok,0,,3.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/19_22__walking_outside_cafe_disgusted__VK6BF5NV.mp4,ok,0,,2.88
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__hugging_happy__Z6V05FXO.mp4,ok,0,,5.41
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__outside_talking_pan_laughing__61SVZ2J7.mp4,ok,0,,4.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__secret_conversation__61SVZ2J7.mp4,ok,0,,5.61
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__secret_conversation__Z6V05FXO.mp4,ok,0,,6.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__talking_against_wall__9NFWR304.mp4,ok,0,,6.67
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__talking_angry_couch__61SVZ2J7.mp4,ok,0,,10.78
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__talking_angry_couch__9NFWR304.mp4,ok,0,,10.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_03__walk_down_hall_angry__61SVZ2J7.mp4,ok,0,,3.66
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_06__hugging_happy__6SUW7063.mp4,ok,0,,5.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_06__kitchen_pan__6SUW7063.mp4,ok,0,,4.41
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_06__outside_talking_pan_laughing__6SUW7063.mp4,ok,0,,5.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_06__podium_speech_happy__6SUW7063.mp4,ok,0,,6.96
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_06__walk_down_hall_angry__6SUW7063.mp4,ok,0,,2.37
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__outside_talking_pan_laughing__5VT4USF9.mp4,ok,0,,5.51
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__outside_talking_pan_laughing__KV6Q7D6C.mp4,ok,0,,5.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__outside_talking_still_laughing__5VT4USF9.mp4,ok,0,,5.32
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__secret_conversation__5VT4USF9.mp4,ok,0,,6.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__talking_against_wall__KV6Q7D6C.mp4,ok,0,,6.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__walk_down_hall_angry__KV6Q7D6C.mp4,ok,0,,3.2
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_07__walking_and_outside_surprised__9I0WSUJV.mp4,ok,0,,8.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__hugging_happy__GNK9UR8K.mp4,ok,0,,5.99
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__kitchen_still__GNK9UR8K.mp4,ok,0,,5.36
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__outside_talking_still_laughing__GNK9UR8K.mp4,ok,0,,4.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__secret_conversation__B2H95QXV.mp4,ok,0,,4.6
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__walk_down_hall_angry__B2H95QXV.mp4,ok,0,,3.72
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_11__walking_down_street_outside_angry__B2H95QXV.mp4,ok,0,,5.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__kitchen_pan__B0X1CGG2.mp4,ok,0,,4.96
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__kitchen_still__VD7BCF1U.mp4,ok,0,,5.64
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__outside_talking_pan_laughing__VD7BCF1U.mp4,ok,0,,4.93
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__outside_talking_still_laughing__GHPWDH3C.mp4,ok,0,,4.07
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__secret_conversation__B0X1CGG2.mp4,ok,0,,0.85
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__talking_against_wall__GHPWDH3C.mp4,ok,0,,6.39
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__walk_down_hall_angry__B0X1CGG2.mp4,ok,0,,2.68
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_12__walking_down_indoor_hall_disgust__GHPWDH3C.mp4,ok,0,,11.37
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__exit_phone_room__C50CSOEX.mp4,ok,0,,4.08
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__hugging_happy__4RU7I77X.mp4,ok,0,,5.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__hugging_happy__C50CSOEX.mp4,ok,0,,5.81
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__hugging_happy__EV1V4ZQV.mp4,ok,0,,5.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__hugging_happy__HQHYKNGK.mp4,ok,0,,5.74
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__kitchen_pan__4SAX54BT.mp4,ok,0,,4.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__kitchen_pan__HQHYKNGK.mp4,ok,0,,4.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__kitchen_still__2994SNXH.mp4,ok,0,,6.38
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__kitchen_still__EV1V4ZQV.mp4,ok,0,,5.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__kitchen_still__NJEO6L5O.mp4,ok,0,,6.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__outside_talking_pan_laughing__C50CSOEX.mp4,ok,0,,5.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__outside_talking_pan_laughing__LXLR1B6N.mp4,ok,0,,5.31
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__outside_talking_still_laughing__LXLR1B6N.mp4,ok,0,,4.85
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__podium_speech_happy__C50CSOEX.mp4,ok,0,,5.97
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__secret_conversation__4RU7I77X.mp4,ok,0,,6.5
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__talking_against_wall__43KAHOT2.mp4,ok,0,,7.72
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__talking_against_wall__HQHYKNGK.mp4,ok,0,,6.16
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__talking_against_wall__U3IPYECM.mp4,ok,0,,5.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walk_down_hall_angry__43KAHOT2.mp4,ok,0,,2.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walk_down_hall_angry__4SAX54BT.mp4,ok,0,,3.42
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walk_down_hall_angry__HQHYKNGK.mp4,ok,0,,3.24
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walk_down_hall_angry__NJEO6L5O.mp4,ok,0,,3.24
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walking_down_indoor_hall_disgust__NJEO6L5O.mp4,ok,0,,6.38
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_13__walking_down_indoor_hall_disgust__VO2YZXLN.mp4,ok,0,,8.55
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__exit_phone_room__B014BKVO.mp4,ok,0,,3.88
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__hugging_happy__B014BKVO.mp4,ok,0,,4.96
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__kitchen_pan__R7SPX6OK.mp4,ok,0,,4.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__outside_talking_pan_laughing__R7SPX6OK.mp4,ok,0,,5.01
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__podium_speech_happy__B014BKVO.mp4,ok,0,,7.02
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__podium_speech_happy__R7SPX6OK.mp4,ok,0,,7.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__secret_conversation__3HWOJRAM.mp4,ok,0,,6.71
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__secret_conversation__B014BKVO.mp4,ok,0,,7.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__talking_against_wall__R7SPX6OK.mp4,ok,0,,6.0
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__talking_angry_couch__B014BKVO.mp4,ok,0,,11.07
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__talking_angry_couch__R7SPX6OK.mp4,ok,0,,10.99
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walk_down_hall_angry__B014BKVO.mp4,ok,0,,3.46
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walk_down_hall_angry__R7SPX6OK.mp4,ok,0,,3.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walking_and_outside_surprised__B014BKVO.mp4,ok,0,,7.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walking_down_indoor_hall_disgust__R7SPX6OK.mp4,ok,0,,11.47
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walking_down_street_outside_angry__3HWOJRAM.mp4,ok,0,,4.87
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_14__walking_down_street_outside_angry__B014BKVO.mp4,ok,0,,6.68
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__hugging_happy__99NHTFBM.mp4,ok,0,,5.2
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__kitchen_pan__99NHTFBM.mp4,ok,0,,4.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__outside_talking_pan_laughing__99NHTFBM.mp4,ok,0,,4.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__outside_talking_still_laughing__99NHTFBM.mp4,ok,0,,6.07
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__podium_speech_happy__99NHTFBM.mp4,ok,0,,6.83
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__secret_conversation__99NHTFBM.mp4,ok,0,,6.4
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__talking_angry_couch__99NHTFBM.mp4,ok,0,,41.66
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__walking_down_indoor_hall_disgust__99NHTFBM.mp4,ok,0,,40.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__walking_down_indoor_hall_disgust__CYD62VPP.mp4,ok,0,,7.68
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_15__walking_outside_cafe_disgusted__99NHTFBM.mp4,ok,0,,6.04
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_18__hugging_happy__8BMQOD7S.mp4,ok,0,,5.89
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_18__outside_talking_pan_laughing__8BMQOD7S.mp4,ok,0,,5.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_18__walking_down_indoor_hall_disgust__8BMQOD7S.mp4,ok,0,,41.25
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_18__walking_outside_cafe_disgusted__8BMQOD7S.mp4,ok,0,,35.69
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__exit_phone_room__M86GQTHK.mp4,ok,0,,3.66
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__exit_phone_room__MUS0X71T.mp4,ok,0,,34.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__exit_phone_room__RSCD7KXO.mp4,ok,0,,33.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__hugging_happy__CYKLS79C.mp4,ok,0,,35.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__hugging_happy__M86GQTHK.mp4,ok,0,,35.27
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__hugging_happy__RSCD7KXO.mp4,ok,0,,36.16
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/20_25__outside_talking_pan_laughing__M86GQTHK.mp4,ok,0,,36.17
