dataset,relative_path,width,height,resolution,frame_count,fps,duration_seconds,file_size_bytes,file_size_mb,status,error
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0005_test_id04094_rKFO0TtoCUU.mp4,512,512,512x512,276,25.0,11.04,1517497,1.447,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0005_test_id05055__PvDDInENOI.mp4,512,512,512x512,298,25.0,11.92,1608839,1.534,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0005_test_id07494_EzXNPORNEm4.mp4,512,512,512x512,167,25.0,6.68,904910,0.863,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0006_test_id03677_m2KRRpGumDo.mp4,512,512,512x512,260,25.0,10.4,1436148,1.37,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0006_test_id04950_VejK-Nw-ri8.mp4,512,512,512x512,175,25.0,7.0,928601,0.886,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0006_test_id06484_oG2N7E2Pu60.mp4,512,512,512x512,138,25.0,5.52,716542,0.683,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0006_test_id06484_zIA2Xl8P7Es.mp4,512,512,512x512,138,25.0,5.52,722680,0.689,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0006_test_id08552_xOecUNBV_Q0.mp4,512,512,512x512,140,25.0,5.6,730068,0.696,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0007_test_id03524_KNAqbw-wnRI.mp4,512,512,512x512,130,25.0,5.2,664368,0.634,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0007_test_id04366_mm_oQbDOrMA.mp4,512,512,512x512,183,25.0,7.32,951598,0.908,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0007_test_id04862_sdKxEspywqk.mp4,512,512,512x512,175,25.0,7.0,944473,0.901,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0007_test_id05055_2no6rvJGSHA.mp4,512,512,512x512,136,25.0,5.44,697228,0.665,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0007_test_id07874_lEuq_mng26k.mp4,512,512,512x512,146,25.0,5.84,795821,0.759,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0008_test_id03862_YQMdTzyG-P8.mp4,512,512,512x512,130,25.0,5.2,684969,0.653,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0008_test_id04094_JH1Z5xo7fe8.mp4,512,512,512x512,248,25.0,9.92,1329886,1.268,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0008_test_id04657__k6cgeecD88.mp4,512,512,512x512,149,25.0,5.96,809901,0.772,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0008_test_id04862_SLzk_cOFoHs.mp4,512,512,512x512,132,25.0,5.28,704951,0.672,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0008_test_id08392_wCwdWmxtP1U.mp4,512,512,512x512,132,25.0,5.28,700405,0.668,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0009_test_id00812_7ppP2WTpZ1s.mp4,512,512,512x512,279,25.0,11.16,1529402,1.459,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0009_test_id01000_f-mjLyC1-4g.mp4,512,512,512x512,159,25.0,6.36,863294,0.823,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0009_test_id01509_29k8RtSUjE0.mp4,512,512,512x512,140,25.0,5.6,744406,0.71,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0009_test_id03127_wzS06bKAZ48.mp4,512,512,512x512,261,25.0,10.44,1417250,1.352,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id24_0009_test_id06811_KmvEwL3fP9Q.mp4,512,512,512x512,140,25.0,5.6,743970,0.71,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0000_test_id00866_1ki58847CNs.mp4,512,512,512x512,239,25.0,9.56,1268463,1.21,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0000_test_id01567_uEFIB2Fw-b0.mp4,512,512,512x512,194,25.0,7.76,1032934,0.985,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0000_test_id02286_cp_LOv6mdJA.mp4,512,512,512x512,127,25.0,5.08,665036,0.634,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0000_test_id05850_WCsUJ380ww8.mp4,512,512,512x512,140,25.0,5.6,735334,0.701,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0000_test_id06209_6oI-FJQS9V0.mp4,512,512,512x512,170,25.0,6.8,922933,0.88,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0001_test_id00817_Aw0R9CBKeYY.mp4,512,512,512x512,138,25.0,5.52,727555,0.694,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0001_test_id00866_4wuP1StGqIA.mp4,512,512,512x512,220,25.0,8.8,1166197,1.112,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0001_test_id02542_YF501SIO5Mc.mp4,512,512,512x512,159,25.0,6.36,845670,0.806,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0001_test_id02576_5dQTvY26piw.mp4,512,512,512x512,138,25.0,5.52,733902,0.7,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0001_test_id04232_AB9fk1MH2rA.mp4,512,512,512x512,138,25.0,5.52,722592,0.689,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0002_test_id02317_lB7NoST-Uws.mp4,512,512,512x512,173,25.0,6.92,922906,0.88,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0002_test_id03030_eq4Q6pmablc.mp4,512,512,512x512,354,25.0,14.16,1925018,1.836,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0002_test_id03524_cxnnKLQYemo.mp4,512,512,512x512,151,25.0,6.04,808464,0.771,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0002_test_id03969_jDDsg0LLY2Y.mp4,512,512,512x512,172,25.0,6.88,926908,0.884,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0002_test_id07620_fx5jKGlv9Ek.mp4,512,512,512x512,242,25.0,9.68,1297506,1.237,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0003_test_id01066_7B-KDiAofNk.mp4,512,512,512x512,165,25.0,6.6,887277,0.846,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0003_test_id02576_5O2ih1vInAE.mp4,512,512,512x512,151,25.0,6.04,779353,0.743,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0003_test_id06811_szilQ-DsQIo.mp4,512,512,512x512,135,25.0,5.4,713622,0.681,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0003_test_id07620_1OEnUjSVBcE.mp4,512,512,512x512,125,25.0,5.0,665203,0.634,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0003_test_id08374_rOOlBgksuAY.mp4,512,512,512x512,175,25.0,7.0,926550,0.884,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0004_test_id00926_TOxtKuoggFI.mp4,512,512,512x512,141,25.0,5.64,724262,0.691,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0004_test_id01509_I6T7sh7T2lU.mp4,512,512,512x512,280,25.0,11.2,1544547,1.473,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0004_test_id01593_tLFWX-IdAwI.mp4,512,512,512x512,143,25.0,5.72,744798,0.71,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0004_test_id02685_byOnPiS1aKc.mp4,512,512,512x512,204,25.0,8.16,1090706,1.04,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0004_test_id04232_lcNvUKfW9tY.mp4,512,512,512x512,164,25.0,6.56,860264,0.82,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0005_test_id01106_6SFpvp42pMA.mp4,512,512,512x512,220,25.0,8.8,1191017,1.136,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0005_test_id01822_jmFGgwXCuW0.mp4,512,512,512x512,242,25.0,9.68,1315609,1.255,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0005_test_id06692_IwB3vu418E4.mp4,512,512,512x512,184,25.0,7.36,981581,0.936,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0005_test_id06811_Y6PB7tt3VPc.mp4,512,512,512x512,152,25.0,6.08,789867,0.753,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0005_test_id07802_rwb4fdLLUzk.mp4,512,512,512x512,170,25.0,6.8,903807,0.862,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0006_test_id01000_9DTbOatVbw4.mp4,512,512,512x512,138,25.0,5.52,707788,0.675,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0006_test_id03347_iLd-6KT2Y2Q.mp4,512,512,512x512,175,25.0,7.0,909487,0.867,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0006_test_id03978_ywSqMWAhPPY.mp4,512,512,512x512,216,25.0,8.64,1151352,1.098,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0006_test_id04862_S-gP56qMDiI.mp4,512,512,512x512,125,25.0,5.0,646236,0.616,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0006_test_id07802_MtoFAMWjUxM.mp4,512,512,512x512,340,25.0,13.6,1824308,1.74,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0007_test_id00812_uCF5yBvYa9k.mp4,512,512,512x512,199,25.0,7.96,1095171,1.044,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0007_test_id00926_daYw42Tsdgs.mp4,512,512,512x512,352,25.0,14.08,1928762,1.839,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0007_test_id01541_H1G3yUV598w.mp4,512,512,512x512,149,25.0,5.96,787468,0.751,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0007_test_id01618_KHeRiXKiYZ8.mp4,512,512,512x512,258,25.0,10.32,1377489,1.314,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0007_test_id09017_uzmhrmJLNoM.mp4,512,512,512x512,202,25.0,8.08,1052287,1.004,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0008_test_id04656_XYhEWblIfto.mp4,512,512,512x512,212,25.0,8.48,1139911,1.087,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0008_test_id05459_jOXc0BOahKg.mp4,512,512,512x512,280,25.0,11.2,1517891,1.448,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0008_test_id05654_kf8VbORusoE.mp4,512,512,512x512,154,25.0,6.16,813401,0.776,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0008_test_id05999_Tqa_oC4TyJc.mp4,512,512,512x512,146,25.0,5.84,757911,0.723,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0008_test_id08696_MnjuyAG_DCg.mp4,512,512,512x512,159,25.0,6.36,846693,0.807,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0009_test_id02465_mzyWUVgjQn0.mp4,512,512,512x512,125,25.0,5.0,643645,0.614,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0009_test_id03980_Ze_9iDKT9ZI.mp4,512,512,512x512,164,25.0,6.56,850316,0.811,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0009_test_id05124_1HAXGOri_x0.mp4,512,512,512x512,164,25.0,6.56,863781,0.824,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0009_test_id05816_7jt8zGB27QQ.mp4,512,512,512x512,234,25.0,9.36,1273986,1.215,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0009_test_id06310_yv5n45E1Db0.mp4,512,512,512x512,154,25.0,6.16,793273,0.757,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0010_test_id01437_TLJh3OC21Ms.mp4,512,512,512x512,223,25.0,8.92,1198768,1.143,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0010_test_id04862_4r-u7YAGLoA.mp4,512,512,512x512,162,25.0,6.48,840541,0.802,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0010_test_id06692_EC9TCRJkBhI.mp4,512,512,512x512,133,25.0,5.32,694178,0.662,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0010_test_id07426_1KNFfOFEhyI.mp4,512,512,512x512,125,25.0,5.0,640789,0.611,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id25_0010_test_id08552_xOecUNBV_Q0.mp4,512,512,512x512,140,25.0,5.6,723005,0.69,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0000_test_id01460_9-RADuWsPHI.mp4,512,512,512x512,205,25.0,8.2,1103519,1.052,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0000_test_id01541_TU5SEgxdqSg.mp4,512,512,512x512,226,25.0,9.04,1218334,1.162,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0000_test_id01593_Clw9yg6Jd34.mp4,512,512,512x512,360,25.0,14.4,1960211,1.869,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0000_test_id03862_KIZ12swYhdI.mp4,512,512,512x512,271,25.0,10.84,1498186,1.429,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0000_test_id06484_kLNMswuoqVQ.mp4,512,512,512x512,140,25.0,5.6,707007,0.674,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0001_test_id01041_VUK1CbfpTRM.mp4,512,512,512x512,127,25.0,5.08,657475,0.627,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0001_test_id03524_T8R_BWJi2KI.mp4,512,512,512x512,189,25.0,7.56,981326,0.936,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0001_test_id03789_KMozTvI2He0.mp4,512,512,512x512,133,25.0,5.32,703337,0.671,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0001_test_id03862_KIZ12swYhdI.mp4,512,512,512x512,271,25.0,10.84,1505514,1.436,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0001_test_id04276_qavM_wuPxtI.mp4,512,512,512x512,140,25.0,5.6,727266,0.694,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0002_test_id00017_Nd3m-TBtp6A.mp4,512,512,512x512,143,25.0,5.72,745594,0.711,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0002_test_id03030_wcPmp1C6XeU.mp4,512,512,512x512,194,25.0,7.76,1026160,0.979,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0002_test_id04094_plxNYSFgDTM.mp4,512,512,512x512,168,25.0,6.72,876000,0.835,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0002_test_id05055_6EIN7_SQQDM.mp4,512,512,512x512,125,25.0,5.0,656221,0.626,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0002_test_id07494_xQ0YMPe-9u8.mp4,512,512,512x512,130,25.0,5.2,680302,0.649,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0003_test_id01822_jfubCRGr2Tk.mp4,512,512,512x512,322,25.0,12.88,1772582,1.69,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0003_test_id02317_quWGoFFkGr0.mp4,512,512,512x512,152,25.0,6.08,800730,0.764,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0003_test_id02317_V1il-79GsT4.mp4,512,512,512x512,231,25.0,9.24,1239769,1.182,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0003_test_id04657_noCOJeNKpOM.mp4,512,512,512x512,242,25.0,9.68,1296293,1.236,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0003_test_id05015_dlb6GaUPRuk.mp4,512,512,512x512,165,25.0,6.6,898720,0.857,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0004_test_id01333_SwmQTyhzge8.mp4,512,512,512x512,180,25.0,7.2,945619,0.902,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0004_test_id02317_ElfR3P4Rrmk.mp4,512,512,512x512,167,25.0,6.68,896034,0.855,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0004_test_id02465_PhHBC9xmnUQ.mp4,512,512,512x512,160,25.0,6.4,827424,0.789,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0004_test_id05654_veGIQ7p2ZSk.mp4,512,512,512x512,188,25.0,7.52,1015329,0.968,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0004_test_id06310_4oJF1NW2bIg.mp4,512,512,512x512,128,25.0,5.12,666419,0.636,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0005_test_id01000_yCKyUiCDAWQ.mp4,512,512,512x512,375,25.0,15.0,2051438,1.956,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0005_test_id01541_CJKyboJ1zlw.mp4,512,512,512x512,149,25.0,5.96,793843,0.757,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0005_test_id01567_vpFlNPO9OGM.mp4,512,512,512x512,210,25.0,8.4,1132933,1.08,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0005_test_id07868_jhzuERlEtYw.mp4,512,512,512x512,175,25.0,7.0,918390,0.876,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0005_test_id09017_oF8cALd6lU0.mp4,512,512,512x512,164,25.0,6.56,882479,0.842,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0006_test_id01066_14dx148N_Ds.mp4,512,512,512x512,146,25.0,5.84,792859,0.756,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0006_test_id01618_L0HQTlH8k7A.mp4,512,512,512x512,154,25.0,6.16,815471,0.778,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0006_test_id03127_HKow2vRfqzA.mp4,512,512,512x512,154,25.0,6.16,801998,0.765,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0006_test_id04232_ROWN2ssXek8.mp4,512,512,512x512,261,25.0,10.44,1441283,1.375,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0006_test_id07802_aUfv9KTIO2E.mp4,512,512,512x512,178,25.0,7.12,944803,0.901,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0007_test_id01106_q01vvmTSJ9I.mp4,512,512,512x512,236,25.0,9.44,1261275,1.203,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0007_test_id01228_wQ0cqLka-oQ.mp4,512,512,512x512,146,25.0,5.84,748707,0.714,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0007_test_id05055_9wdCne17C3Y.mp4,512,512,512x512,226,25.0,9.04,1204154,1.148,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0007_test_id05124_1HAXGOri_x0.mp4,512,512,512x512,164,25.0,6.56,862138,0.822,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0007_test_id08552_7kf2EfS9G6Q.mp4,512,512,512x512,138,25.0,5.52,708451,0.676,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0008_test_id01224_eYWcMCsgkLY.mp4,512,512,512x512,210,25.0,8.4,1120339,1.068,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0008_test_id01228_wmWLkJeR_vI.mp4,512,512,512x512,188,25.0,7.52,966450,0.922,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0008_test_id01298_xv4IT9v17l4.mp4,512,512,512x512,272,25.0,10.88,1464641,1.397,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0008_test_id01541_SjibtkyrW1A.mp4,512,512,512x512,172,25.0,6.88,908882,0.867,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0008_test_id02181_hIvctbfcBx8.mp4,512,512,512x512,156,25.0,6.24,837609,0.799,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0009_test_id01224_0MbJ83_n8G0.mp4,512,512,512x512,154,25.0,6.16,807692,0.77,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0009_test_id01437_uXAe0vbNWeo.mp4,512,512,512x512,186,25.0,7.44,980541,0.935,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0009_test_id01541_9OzhfBaZ1Bc.mp4,512,512,512x512,352,25.0,14.08,1933475,1.844,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0009_test_id05124_fRhAX7v_R6A.mp4,512,512,512x512,183,25.0,7.32,956365,0.912,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id26_0009_test_id08392_3e5zvNaT-eU.mp4,512,512,512x512,148,25.0,5.92,773356,0.738,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0000_test_id04276_MgOqCfwKE70.mp4,512,512,512x512,232,25.0,9.28,1251252,1.193,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0000_test_id04570_zokNPr88qkA.mp4,512,512,512x512,349,25.0,13.96,1924467,1.835,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0000_test_id06484_oG2N7E2Pu60.mp4,512,512,512x512,138,25.0,5.52,722327,0.689,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0000_test_id07494_xQ0YMPe-9u8.mp4,512,512,512x512,130,25.0,5.2,677476,0.646,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0000_test_id07621_ITcrKF2Ll3s.mp4,512,512,512x512,183,25.0,7.32,977039,0.932,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0001_test_id02576_x7IzdUTnBtQ.mp4,512,512,512x512,151,25.0,6.04,821266,0.783,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0001_test_id03347_FKY5V8wmX5k.mp4,512,512,512x512,322,25.0,12.88,1752829,1.672,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0001_test_id04253_HBh0O4rYwfk.mp4,512,512,512x512,128,25.0,5.12,678277,0.647,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0001_test_id04366_woPF7kudrag.mp4,512,512,512x512,144,25.0,5.76,740222,0.706,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0001_test_id04657_wx2aKbTCL-w.mp4,512,512,512x512,154,25.0,6.16,812958,0.775,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0002_test_id01593_tLFWX-IdAwI.mp4,512,512,512x512,143,25.0,5.72,740959,0.707,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0002_test_id02019_X3FCAoFnmdA.mp4,512,512,512x512,223,25.0,8.92,1193550,1.138,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0002_test_id07494_uwopqba-CMI.mp4,512,512,512x512,178,25.0,7.12,924752,0.882,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0002_test_id07802_3vR8T9dTqQA.mp4,512,512,512x512,322,25.0,12.88,1742183,1.661,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0002_test_id08456_EhW1yHW9fvA.mp4,512,512,512x512,136,25.0,5.44,690953,0.659,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0003_test_id00081_S4aLSTDVi44.mp4,512,512,512x512,141,25.0,5.64,739146,0.705,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0003_test_id01333_MelBptvvQr0.mp4,512,512,512x512,127,25.0,5.08,678222,0.647,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0003_test_id01593_xYSFA0pJBl0.mp4,512,512,512x512,143,25.0,5.72,743891,0.709,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0003_test_id06104_i2DnP-p-f2Y.mp4,512,512,512x512,176,25.0,7.04,933364,0.89,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0003_test_id07414_Cn6Ws4oK1jg.mp4,512,512,512x512,146,25.0,5.84,760698,0.725,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0004_test_id00081_oICidf_tyKI.mp4,512,512,512x512,144,25.0,5.76,752336,0.717,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0004_test_id02019_anSrwA_9RPE.mp4,512,512,512x512,127,25.0,5.08,653806,0.624,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0004_test_id03127_RmKc_HNTw-k.mp4,512,512,512x512,242,25.0,9.68,1288167,1.228,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0004_test_id03978_JCQJro3cFqQ.mp4,512,512,512x512,266,25.0,10.64,1464079,1.396,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\FLOAT\id27_0004_test_id04094_NDPg-fYEhZQ.mp4,512,512,512x512,196,25.0,7.84,1011382,0.965,ok,
